date,exitPagePath,sessions,users,timeOnPage,goal13Completions,goal17Completions
2020-03-06,/blog/hiring-developers-for-the-future/,1,1,48,0,0
2020-03-06,/blog/learn-to-code-working/,1,1,0,0,0
2020-03-06,/blog/meet-our-partners-airts/,1,1,0,0,0
2020-03-06,/blog/meet-team-louise-instructor/,1,1,0,0,0
2020-03-06,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,2,2,0,0,0
2020-03-06,/blog/meet-the-team-aileen-mcdonald/,2,2,533,0,0
2020-03-06,/blog/meet-the-team-niall-morris/,1,1,34,0,0
2020-03-06,/blog/new-funding-opens-up-careers-in-coding/,1,1,0,0,0
2020-03-06,/blog/our-guide-to-funding-our-full-time-courses/,1,1,0,0,0
2020-03-06,/blog/our-guide-to-funding-our-full-time-courses/?fbclid=IwAR2LGtwLFXYafrTqcueUTtDQkuaTwz8FFen_VEUpSkzoprn7rzBUNQOIrPo,1,1,0,0,0
2020-03-06,/blog/scottish-companies-tech-gender-gap/,2,1,0,0,0
2020-03-06,/blog/speed-networking-debunked-what-you-need-to-know/,2,2,0,0,0
2020-03-06,/blog/tag/career-changer/,1,1,0,0,0
2020-03-06,/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/,1,1,0,0,0
2020-03-06,/courses/,14,12,1594,0,0
2020-03-06,/courses/agile-for-effective-teams/,1,1,143,0,0
2020-03-06,/courses/data-analysis/,11,11,491,0,0
2020-03-06,/courses/data-analysis/apply/,1,1,0,0,0
2020-03-06,/courses/data-analysis/cost-and-funding/,1,1,97,0,0
2020-03-06,/courses/edaid-apply/,1,1,1195,0,0
2020-03-06,/courses/full-stack-web-development/,9,8,449,0,0
2020-03-06,/courses/full-stack-web-development/cost-and-funding/,3,2,665,0,0
2020-03-06,/courses/intro-to-r/,1,1,0,0,0
2020-03-06,/courses/professional-software-development/,23,20,6718,0,0
2020-03-06,/courses/professional-software-development/application-and-dates/,6,4,764,0,0
2020-03-06,/courses/professional-software-development/apply/,11,9,2500,0,0
2020-03-06,/courses/professional-software-development/cost-and-funding/,20,19,2535,0,0
2020-03-06,/courses/professional-software-development/curriculum/,3,3,907,0,0
2020-03-06,/courses/professional-software-development/student-case-studies/,1,1,0,0,0
2020-03-06,/courses/professional-software-development/thank-you-syllabus-download/,2,2,187,0,0
2020-03-06,/courses/programming-with-r/,1,1,0,0,0
2020-03-06,/courses/python-for-developers/,3,3,1502,0,0
2020-03-06,/courses/short-courses/,2,2,169,0,0
2020-03-06,/courses/thank-you-for-your-application/,3,3,1343,0,0
2020-03-06,/courses/understanding-software-development/,5,4,3302,0,0
2020-03-06,/courses/ux-advanced/,2,2,163,0,0
2020-03-06,/courses/ux-design-fundamentals/,8,8,706,0,0
2020-03-06,/data-analysis-announcement/,2,2,109,0,0
2020-03-06,/data-analysis-announcement/?fbclid=IwAR0jtHCVyF_ivwCsjwqtiIVYGiS5dp88TI9kmaSkOGdNqko26D1bjwYUAAs,1,1,0,0,0
2020-03-06,/data-analysis-announcement/dataset-exercise/,4,3,7,0,0
2020-03-06,/data/,2,2,616,0,0
2020-03-06,/data/short-course-register/,2,2,1641,0,0
2020-03-06,/digital-careers/data-scientist/,1,1,1102,0,0
2020-03-06,/edinburgh/,2,2,290,0,0
2020-03-06,/enquire/,3,3,825,0,0
2020-03-06,/enquire/thank-you-for-your-enquiry/,1,1,353,0,0
2020-03-06,/events/alumni-events/,1,1,574,0,0
2020-03-06,/events/edinburgh/,5,3,3650,0,0
2020-03-06,/events/info-taster-session-events/,8,7,414,0,0
2020-03-06,/events/info-taster-session-events/?fbclid=IwAR0hpLtuAp7ZX5CeIJqRI2E4qT_cxShcCxA02w7DKWo3reQwaJ0LCy7-o08,1,1,0,0,0
2020-03-06,/events/info-taster-session-events/?fbclid=IwAR1zNrRKBk6o3VPuDsO_8_YgysodKlWTR1pP48_7f6HgnAhwj9vLU8CJP98,1,1,0,0,0
2020-03-06,/events/info-taster-session-events/?fbclid=IwAR2bt_hbxuQQ5m-LW6yuKrkNeBshcq9r5hBlHawflyABn_cRGhQM9mSOhso,1,1,0,0,0
2020-03-06,/events/info-taster-session-events/?fbclid=IwAR3EyR7VRxnsPyLRV3icS-AciZp08jY0TqHPpf3l57yl5f8Pk3_qpXQLCB8,1,1,0,0,0
2020-03-06,/events/info-taster-session-events/?fbclid=IwAR3KfOiBzrafai-t_CpEYuZz0hHR97SLy05gcWbBcTy87PEMTpbedBnALZ8,1,1,0,0,0
2020-03-06,/events/other-events/,2,2,63,0,0
2020-03-06,/for-employers/,4,4,186,0,0
2020-03-06,/for-employers/become-a-partner/,2,2,0,0,0
2020-03-06,/for-employers/hire-with-codeclan/,3,3,125,0,0
2020-03-06,/glasgow/,5,5,576,0,0
2020-03-06,/Glasgow/,2,2,215,0,0
2020-03-06,/pre-course-work/,21,17,220,0,0
2020-03-06,/the-codeclan-experience/,2,2,177,0,0
2020-03-06,/the-codeclan-experience/the-alumni/,1,1,0,0,0
2020-03-07,/,36,34,545,0,0
2020-03-07,/about-us/,3,3,100,0,0
2020-03-07,/about-us/become-an-instructor/,2,2,1297,0,0
2020-03-07,/about-us/join-us/,3,3,250,0,0
2020-03-07,/about-us/join-us/partner-account-manager-smes/,1,1,23,0,0
2020-03-07,/about-us/our-team/,6,6,1553,0,0
2020-03-07,/admissions-track/,7,6,1484,0,0
2020-03-07,/blog/,1,1,918,0,0
2020-03-07,/blog/5-reasons-edinburgh-best-place-live-uk/,1,1,0,0,0
2020-03-07,/blog/7-celebrities-didnt-know-code/,1,1,0,0,0
2020-03-07,/blog/best-podcasts-coders-programmers/,5,5,679,0,0
2020-03-07,/blog/category/careers-in-tech/,1,1,61,0,0
2020-03-07,/blog/learn-to-code-working/,1,1,0,0,0
2020-03-07,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,2,2,100,0,0
2020-03-07,/blog/meet-the-team-niall-morris/,1,1,312,0,0
2020-03-07,/blog/our-guide-to-funding-our-full-time-courses/,1,1,1238,0,0
2020-03-07,/courses/,8,8,503,0,0
2020-03-07,/courses/bespoke-courses/,1,1,781,0,0
2020-03-07,/courses/data-analysis/,11,10,61,0,0
2020-03-07,/courses/data-analysis/application-process/,1,1,581,0,0
2020-03-07,/courses/data-analysis/apply/,2,2,250,0,0
2020-03-07,/courses/data-analysis/case-study/,1,1,141,0,0
2020-03-07,/courses/data-analysis/cost-and-funding/,2,2,10,0,0
2020-03-07,/courses/edinburgh/,2,2,0,0,0
2020-03-07,/courses/full-stack-web-development/,3,3,206,0,0
2020-03-07,/courses/full-stack-web-development/cost-and-funding/,2,2,0,0,0
2020-03-07,/courses/professional-software-development/,14,13,757,0,0
2020-03-07,/courses/professional-software-development/alasdairs-career-change/,1,1,420,0,0
2020-03-07,/courses/professional-software-development/application-and-dates/,5,3,704,0,0
2020-03-07,/courses/professional-software-development/apply/,4,4,43,0,0
2020-03-07,/courses/professional-software-development/cost-and-funding/,11,11,758,0,0
2020-03-07,/courses/programming-with-r/,3,3,0,0,0
2020-03-07,/courses/python-for-developers/,1,1,31,0,0
2020-03-07,/courses/thank-you-for-your-application/,1,1,0,0,0
2020-03-07,/courses/understanding-software-development/,1,1,0,0,0
2020-03-07,/courses/ux-advanced/,3,3,1914,0,0
2020-03-07,/courses/ux-design-fundamentals/,5,5,456,0,0
2020-03-07,/data-analysis-announcement/,2,2,0,0,0
2020-03-07,/data-analysis-announcement/dataset-exercise/,4,2,3,0,0
2020-03-07,/digital-careers/data-scientist/,2,1,702,0,0
2020-03-07,/edinburgh/,1,1,0,0,0
2020-03-07,/Edinburgh/,2,2,0,0,0
2020-03-07,/enquire/,2,2,590,0,0
2020-03-07,/events/glasgow/,2,2,206,0,0
2020-03-07,/events/info-taster-session-events/,6,5,80,0,0
2020-03-07,/for-employers/,2,2,346,0,0
2020-03-07,/for-employers/client-xperience/,1,1,184,0,0
2020-03-07,/for-employers/hire-with-codeclan/,1,1,0,0,0
2020-03-07,/glasgow/,3,3,111,0,0
2020-03-07,/pre-course-work/,10,10,0,0,0
2020-03-07,/store/,2,2,103,0,0
2020-03-07,/the-codeclan-experience/,1,1,61,0,0
2020-03-07,/the-codeclan-experience/the-alumni/,1,1,2775,0,0
2020-03-08,/,37,35,1985,0,0
2020-03-08,/?fbclid=IwAR1XhBCLr5eNSpYsKfRbzhJFSCG-wBpEG9eBj3i1TRbxVDl03hR4Yl_9Yco,1,1,0,0,0
2020-03-08,/?fbclid=IwAR2OgZRsaqINdRhh6hZU31jG7we91Oz6bErS68YvcweVpAE4aocZyNdDzjc,1,1,0,0,0
2020-03-08,/about-us/,1,1,35,0,0
2020-03-08,/about-us/become-a-ta-data/,1,1,0,0,0
2020-03-08,/about-us/become-an-instructor/,1,1,0,0,0
2020-03-08,/about-us/join-us/,1,1,1081,0,0
2020-03-08,/about-us/our-team/,5,5,493,0,0
2020-03-08,/about-us/our-team/our-board/,1,1,358,0,0
2020-03-08,/admissions-track/,2,2,27,0,0
2020-03-08,/blog/2018-our-year-in-review/,1,1,0,0,0
2020-03-08,/blog/7-celebrities-didnt-know-code/,3,3,0,0,0
2020-03-08,/blog/9-common-misconceptions-coding/,1,1,0,0,0
2020-03-08,/blog/barriers-to-employment-get-digitall/,2,2,431,0,0
2020-03-08,/blog/best-podcasts-coders-programmers/,11,9,0,0,0
2020-03-08,/blog/built-munro-bagger-site/,2,2,0,0,0
2020-03-08,/blog/career-change-into-digital/,1,1,0,0,0
2020-03-08,/blog/codeclan-ceo-melinda-matthews/,1,1,149,0,0
2020-03-08,/blog/day-life-web-developer/,1,1,0,0,0
2020-03-08,/blog/hire-developers-online-tests/,1,1,0,0,0
2020-03-08,/blog/learn-to-code-working/,1,1,0,0,0
2020-03-08,/blog/meet-our-grads-alex-self-published-game-developer/,1,1,232,0,0
2020-03-08,/blog/meet-our-graduates-tom-software-developer-inoapps/,2,2,0,0,0
2020-03-08,/blog/meet-our-partners-inoapps/,1,1,106,0,0
2020-03-08,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,1,1,0,0,0
2020-03-08,/blog/move-to-digital-first/,1,1,0,0,0
2020-03-08,/blog/new-funding-opens-up-careers-in-coding/,1,1,0,0,0
2020-03-08,/courses/,10,8,222,0,0
2020-03-08,/courses/data-analysis/,12,12,251,0,0
2020-03-08,/courses/data-analysis/apply/,1,1,177,0,0
2020-03-08,/courses/data-analysis/cost-and-funding/,1,1,1300,0,0
2020-03-08,/courses/edinburgh/,1,1,145,0,0
2020-03-08,/courses/full-stack-web-development/,3,3,78,0,0
2020-03-08,/courses/full-stack-web-development/apply-inverness/,1,1,83,0,0
2020-03-08,/courses/full-stack-web-development/cost-and-funding/,1,1,95,0,0
2020-03-08,/courses/professional-software-development/,11,11,368,0,0
2020-03-08,/courses/professional-software-development/application-and-dates/,4,4,1263,0,0
2020-03-08,/courses/professional-software-development/apply/,2,2,75,0,0
2020-03-08,/courses/professional-software-development/career-support/,1,1,65,0,0
2020-03-08,/courses/professional-software-development/cost-and-funding/,11,10,281,0,0
2020-03-08,/courses/professional-software-development/curriculum/,4,3,409,0,0
2020-03-08,/courses/professional-software-development/thank-you-syllabus-download/,1,1,33,0,0
2020-03-08,/courses/programming-with-r/,1,1,0,0,0
2020-03-08,/courses/python-for-developers/,7,6,2906,0,0
2020-03-08,/courses/understanding-software-development/,1,1,72,0,0
2020-03-08,/courses/ux-advanced/,1,1,0,0,0
2020-03-08,/courses/ux-design-fundamentals/,4,2,0,0,0
2020-03-08,/data-analysis-announcement/,2,2,7,0,0
2020-03-08,/data-analysis-announcement/dataset-exercise/,1,1,14,0,0
2020-03-08,/digital-careers/data-scientist/,1,1,0,0,0
2020-03-08,/digital-careers/product-owner/,1,1,139,0,0
2020-03-08,/digital-careers/test-engineer/,2,1,182,0,0
2020-03-08,/edinburgh/,2,2,188,0,0
2020-03-08,/Edinburgh/,4,4,2094,0,0
2020-03-08,/enquire/,2,2,0,0,0
2020-03-08,/events/info-taster-session-events/,8,8,1717,0,0
2020-03-08,/events/info-taster-session-events/?fbclid=IwAR0izsfN-HiRCAAN6Wnj7JCeK1JMWLssBHWCUThn-WPTfMJHBNIQuyQL0kY,1,1,0,0,0
2020-03-08,/for-employers/become-a-partner/,2,2,94,0,0
2020-03-08,/glasgow/,1,1,59,0,0
2020-03-08,/inverness/,1,1,143,0,0
2020-03-08,/pre-course-work/,12,12,855,0,0
2020-03-08,/store/,5,5,141,0,0
2020-03-09,/,52,51,3158,0,0
2020-03-09,/about-us/,7,7,1804,0,0
2020-03-09,/about-us/become-a-data-instructor/,2,2,638,0,0
2020-03-09,/about-us/become-a-ta-data/,1,1,203,0,0
2020-03-09,/about-us/become-an-instructor/,3,3,145,0,0
2020-03-09,/about-us/join-us/,5,5,2047,0,0
2020-03-09,/about-us/join-us/partner-account-manager-smes/,1,1,157,0,0
2020-03-09,/about-us/our-team/,9,9,1584,0,0
2020-03-09,/about-us/our-team/our-board/,5,5,609,0,0
2020-03-09,/blog/,1,1,15,0,0
2020-03-09,/blog/7-celebrities-didnt-know-code/,2,2,0,0,0
2020-03-09,/blog/9-common-misconceptions-coding/,1,1,0,0,0
2020-03-09,/blog/best-podcasts-coders-programmers/,12,11,0,0,0
2020-03-09,/blog/codeclan-ceo-melinda-matthews/,1,1,0,0,0
2020-03-09,/blog/current-skills-perfect-coding/,1,1,0,0,0
2020-03-09,/blog/digital-development-loan/,2,2,886,0,0
2020-03-09,/blog/hire-developers-online-tests/,5,5,0,0,0
2020-03-09,/blog/how-i-discovered-code/,1,1,0,0,0
2020-03-09,/blog/learn-to-code-working/,2,1,0,0,0
2020-03-09,/blog/learning-from-failure/,1,1,0,0,0
2020-03-09,/blog/meet-colin-instructor-at-codeclan/,1,1,93,0,0
2020-03-09,/blog/meet-our-partners-airts/,1,1,0,0,0
2020-03-09,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,1,1,0,0,0
2020-03-09,/blog/meet-the-team-niall-morris/,2,2,772,0,0
2020-03-09,/blog/meet-wojtek-ux-veteran-and-codeclan-instructor/,1,1,162,0,0
2020-03-09,/blog/our-guide-to-funding-our-full-time-courses/?fbclid=IwAR1SZRmPdmJN029IN6Kps-kYCYaVw_yzxBFBkQLQsLwWSF92e8EPr2mwMrA,1,1,0,0,0
2020-03-09,/blog/scottish-companies-tech-gender-gap/,1,1,0,0,0
2020-03-09,/blog/speed-networking-debunked-what-you-need-to-know/,3,3,0,0,0
2020-03-09,/courses/,12,11,720,0,0
2020-03-09,/courses/agile-for-effective-teams/,3,3,44,0,0
2020-03-09,/courses/data-analysis/,14,13,3212,0,0
2020-03-09,/courses/data-analysis/apply/,2,2,28,0,0
2020-03-09,/courses/data-analysis/cost-and-funding/,1,1,1672,0,0
2020-03-09,/courses/edaid-apply/,1,1,372,0,0
2020-03-09,/courses/full-stack-web-development/,11,11,794,0,0
2020-03-09,/courses/full-stack-web-development/apply-inverness/,1,1,34,0,0
2020-03-09,/courses/full-stack-web-development/cost-and-funding/,4,4,1541,0,0
2020-03-09,/courses/intro-to-r/,1,1,19,0,0
2020-03-09,/courses/professional-software-development/,18,18,1275,0,0
2020-03-09,/courses/professional-software-development/application-and-dates/,5,4,998,0,0
2020-03-09,/courses/professional-software-development/apply/,6,6,227,0,0
2020-03-09,/courses/professional-software-development/cost-and-funding/,24,22,3799,0,0
2020-03-09,/courses/professional-software-development/curriculum/,4,4,328,0,0
2020-03-09,/courses/professional-software-development/student-case-studies/,1,1,343,0,0
2020-03-09,/courses/professional-software-development/thank-you-syllabus-download/,3,3,394,0,0
2020-03-09,/courses/programming-with-r/,3,3,0,0,0
2020-03-09,/courses/python-for-developers/,7,7,1519,0,0
2020-03-09,/courses/r-programming/,1,1,0,0,0
2020-03-09,/courses/short-courses/,2,2,0,0,0
2020-03-09,/courses/short-courses/?fbclid=IwAR1qcw_-MIeZpixbomOR_PWmwipzyq5C7GlmrC_oERSXVCULPjRcpdIEcTo,1,1,0,0,0
2020-03-09,/courses/short-courses/?fbclid=IwAR3Ov1y6y0PZQAvXOYqJXCTWXzBiLcQeA1KLEasNOjpfWhAY9diHMfFJ68E,1,1,0,0,0
2020-03-09,/courses/short-courses/?mc_cid=aab1876c7f&mc_eid=9209481134,1,1,418,0,0
2020-03-09,/courses/thank-you-for-your-application/,3,3,1790,0,0
2020-03-09,/courses/understanding-software-development/,3,3,36,0,0
2020-03-09,/courses/ux-advanced/,1,1,0,0,0
2020-03-09,/courses/ux-design-fundamentals/,3,3,43,0,0
2020-03-09,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,1,1,83,0,0
2020-03-09,/digital-careers/,1,1,110,0,0
2020-03-09,/digital-careers/data-scientist/,1,1,0,0,0
2020-03-09,/digital-careers/software-developer/,1,1,0,0,0
2020-03-09,/edinburgh/,2,2,81,0,0
2020-03-09,/Edinburgh/,2,2,192,0,0
2020-03-09,/enquire/,3,3,234,0,0
2020-03-09,/events/edinburgh/,5,3,786,0,0
2020-03-09,/events/glasgow/,2,2,335,0,0
2020-03-09,/events/info-taster-session-events/,13,11,2721,0,0
2020-03-09,/for-employers/,6,6,1260,0,0
2020-03-09,/for-employers/employer-case-studies/,1,1,126,0,0
2020-03-09,/for-employers/hire-with-codeclan/,4,4,54,0,0
2020-03-09,/g18,1,1,155,0,0
2020-03-09,/glasgow/,4,4,311,0,0
2020-03-09,/Glasgow/,3,3,162,0,0
2020-03-09,/laptop-competition-tcs/,1,1,0,0,0
2020-03-09,/pre-course-work/,18,14,611,0,0
2020-03-09,/store/,2,2,0,0,0
2020-03-09,/the-codeclan-experience/a-typical-day/,2,2,457,0,0
2020-03-10,/,50,49,2229,0,0
2020-03-10,/?fbclid=IwAR1GUSLeSWr8gA5YXXovhCRaLfaZJuYEvzPrUg-u83SXD6KkrfWf8psDgfg,1,1,0,0,0
2020-03-10,/about-us/,3,3,253,0,0
2020-03-10,/about-us/become-an-instructor/,3,3,796,0,0
2020-03-10,/about-us/join-us/partner-account-manager-smes/,8,7,1305,0,0
2020-03-10,/about-us/our-team/,10,10,695,0,0
2020-03-10,/about-us/our-team/our-board/,5,5,1133,0,0
2020-03-10,/about/,1,1,0,0,0
2020-03-10,/admissions-track-data/,1,1,54,0,0
2020-03-10,/admissions-track/,13,11,4872,0,0
2020-03-10,/blog/500-graduates-in-employment/,1,1,60,0,0
2020-03-10,/blog/7-celebrities-didnt-know-code/,8,8,0,0,0
2020-03-10,/blog/9-common-misconceptions-coding/,1,1,0,0,0
2020-03-10,/blog/9-websites-start-coding-journey/,2,2,0,0,0
2020-03-10,/blog/best-podcasts-coders-programmers/,11,11,0,0,0
2020-03-10,/blog/category/whats-new/,1,1,431,0,0
2020-03-10,/blog/day-life-web-developer/,1,1,0,0,0
2020-03-10,/blog/ewa-jamie-martas-app-play-store/,1,1,0,0,0
2020-03-10,/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/,1,1,0,0,0
2020-03-10,/blog/glasgow-coding-bootcamp-career/,1,1,0,0,0
2020-03-10,/blog/hire-a-developer-technical-interviews/,1,1,204,0,0
2020-03-10,/blog/hire-developers-online-tests/,4,4,932,0,0
2020-03-10,/blog/learn-to-code-working/,1,1,0,0,0
2020-03-10,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,1,1,0,0,0
2020-03-10,/blog/meet-the-team-niall-morris/,1,1,0,0,0
2020-03-10,/blog/move-to-digital-first/,2,1,0,0,0
2020-03-10,/blog/newsdirect-client-xperience-interview/,1,1,0,0,0
2020-03-10,/blog/our-guide-to-funding-our-full-time-courses/,1,1,0,0,0
2020-03-10,/blog/page/2/,1,1,5,0,0
2020-03-10,/blog/page/3/,1,1,102,0,0
2020-03-10,/blog/took-back-control-coding/,2,2,0,0,0
2020-03-10,/blog/top-networking-events-scotland/,1,1,0,0,0
2020-03-10,/courses/,15,13,620,0,0
2020-03-10,/courses/agile-for-effective-teams/,6,5,594,0,0
2020-03-10,/courses/data-analysis/,14,12,662,0,0
2020-03-10,/courses/data-analysis/application-process/,1,1,22,0,0
2020-03-10,/courses/data-analysis/apply/,5,5,339,0,0
2020-03-10,/courses/data-analysis/case-study/,2,2,1055,0,0
2020-03-10,/courses/edaid-apply/,1,1,51,0,0
2020-03-10,/courses/edinburgh/,1,1,28,0,0
2020-03-10,/courses/full-stack-web-development/,3,3,137,0,0
2020-03-10,/courses/full-stack-web-development/cost-and-funding/,3,3,2347,0,0
2020-03-10,/courses/professional-software-development/,21,21,8167,0,0
2020-03-10,/courses/professional-software-development/application-and-dates/,3,3,299,0,0
2020-03-10,/courses/professional-software-development/apply/,3,3,617,0,0
2020-03-10,/courses/professional-software-development/career-support/,1,1,0,0,0
2020-03-10,/courses/professional-software-development/cost-and-funding/,13,13,3612,0,0
2020-03-10,/courses/professional-software-development/curriculum/,4,3,406,0,0
2020-03-10,/courses/professional-software-development/student-projects/,1,1,239,0,0
2020-03-10,/courses/professional-software-development/thank-you-syllabus-download/,3,3,4416,0,0
2020-03-10,/courses/python-for-developers/,8,7,3048,0,0
2020-03-10,/courses/r-programming/,1,1,98,0,0
2020-03-10,/courses/short-courses/,13,12,116,0,0
2020-03-10,/courses/short-courses/?fbclid=IwAR0nV0ZGfDqd2sMMdyRkiHh4UX9DsyXfZ0A-sZNO_PX96-ktaroWi0HP03U,1,1,0,0,0
2020-03-10,/courses/short-courses/?fbclid=IwAR3tmbybX693Kbanvz2VB1gv5WD0tCYCB9UIiKrzrkfxbu29cXpdZv0PSY8,1,1,0,0,0
2020-03-10,/courses/thank-you-for-your-application/,1,1,0,0,0
2020-03-10,/courses/understanding-software-development/,6,6,455,0,0
2020-03-10,/courses/ux-advanced/,4,4,5024,0,0
2020-03-10,/courses/ux-design-fundamentals/,6,6,1894,0,0
2020-03-10,/data-analysis-announcement/,4,4,14,0,0
2020-03-10,/data/,1,1,288,0,0
2020-03-10,/digital-careers/product-owner/,1,1,0,0,0
2020-03-10,/edinburgh/,3,2,204,0,0
2020-03-10,/Edinburgh/,4,4,228,0,0
2020-03-10,/enquire/,9,7,940,0,0
2020-03-10,/enquire/thank-you-for-your-enquiry/,1,1,223,0,0
2020-03-10,/enquire/thank-you-for-your-partner-enquiry/,2,2,178,0,0
2020-03-10,/events/edinburgh/,3,3,170,0,0
2020-03-10,/events/info-taster-session-events/,12,11,885,0,0
2020-03-10,/events/info-taster-session-events/?fbclid=IwAR0SdbKw5t5Nl6x298pLGjOcY-PlnMeEM72cfzZp23Gp0yfA8XfXG5ZOCQU,1,1,0,0,0
2020-03-10,/events/other-events/,2,2,248,0,0
2020-03-10,/events/partner-events/,2,2,56,0,0
2020-03-10,/for-employers/,2,2,64,0,0
2020-03-10,/for-employers/become-a-partner/,2,2,61,0,0
2020-03-10,/for-employers/graduates-for-hire/,1,1,0,0,0
2020-03-10,/for-employers/hire-with-codeclan/,2,2,35,0,0
2020-03-10,/funding/,1,1,34,0,0
2020-03-10,/glasgow/,2,2,0,0,0
2020-03-10,/Glasgow/,3,3,0,0,0
2020-03-10,/pre-course-work/,14,10,5136,0,0
2020-03-10,/store/,1,1,0,0,0
2020-03-10,/the-codeclan-experience/a-typical-day/,2,2,79,0,0
2020-03-11,/,53,49,3394,0,0
2020-03-11,/<br,1,1,0,0,0
2020-03-11,/about-us/,7,7,79,0,0
2020-03-11,/about-us/become-a-ta-data/,1,1,571,0,0
2020-03-11,/about-us/become-an-instructor/,1,1,36,0,0
2020-03-11,/about-us/join-us/,2,2,3512,0,0
2020-03-11,/about-us/our-team/,7,6,53,0,0
2020-03-11,/about-us/our-team/our-board/,3,3,166,0,0
2020-03-11,/admissions-track/,7,5,399,0,0
2020-03-11,/blog/,4,2,164,0,0
2020-03-11,/blog/7-celebrities-didnt-know-code/,5,5,0,0,0
2020-03-11,/blog/9-common-misconceptions-coding/,2,2,0,0,0
2020-03-11,/blog/apply-immersive-programming-course/,1,1,0,0,0
2020-03-11,/blog/battled-pokemon-project/,1,1,0,0,0
2020-03-11,/blog/best-podcasts-coders-programmers/,11,10,0,0,0
2020-03-11,/blog/find-inspiration-kats-student-project/,1,1,0,0,0
2020-03-11,/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/,1,1,0,0,0
2020-03-11,/blog/graduates-john-oil-gas-java/,1,1,80,0,0
2020-03-11,/blog/hire-a-developer-technical-interviews/,1,1,487,0,0
2020-03-11,/blog/hire-developer-screening-candidates/,1,1,0,0,0
2020-03-11,/blog/hire-developers-online-tests/,2,2,0,0,0
2020-03-11,/blog/learn-to-code-working/,1,1,0,0,0
2020-03-11,/blog/meet-the-team-aileen-mcdonald/,2,2,25,0,0
2020-03-11,/blog/meet-wojtek-ux-veteran-and-codeclan-instructor/,1,1,0,0,0
2020-03-11,/blog/move-to-digital-first/,1,1,0,0,0
2020-03-11,/blog/new-funding-opens-up-careers-in-coding/,1,1,0,0,0
